LOCATIONS DETAIL ROW ID,SECTION LOCATION P1,Location - City Name UNLINKED,Location ID,SECTION OPPORTUNITY P1,Opportunity Name,Opportunity Name ID,Missing SECTION OPPORTUNITY P1 GS,SECTION VOP P0,Primary LOB GS LKUP,Chasing Intensity GS LKUP,Acq Stage GS LKUP,Deal Bin GS LKUP,Missin SECTION VOP P0 GS,SECTION LOB KPI P3,SSCW WPD,ECW WPD,FCW WPD,IBACW WPD,CRW TNL WPD GS LKUP,CRW WPD KPI Type,Missing SECTION LOB KPI P3 GS,SECTION MISSING COUNT P0,Missing P1 Count GS,Missing P2 Count GS,Missing P3 Count GS,Missing P0 Count GS,Missing SECTION MISSING COUNT P0 GS,SECTION LUBE STORE  ATTRIBUTES P3,Trade Neighbor Area,Operating Days,Operating Hours Weekly,Location Phone,Website URL,Lube Bays,Repair Bays,Repair Lifts,SECTION COLS SEEMS REDUNDANT,Co-located w/ Lube,Co-located w/ Car Wash,Co-located w/ repair,SECTION WASH STORE ATTRIBUTES P3,WASH STORE ATTRIBUTES ROW ID,Wash Style,Tunnel Type,Approx. Tunnel Length (ft),Tunnel Count,IBA Count,SS/DIY Bay Count,XPT,XPT Count,Gate Systems,Gate System Count,Vacuums (self serve),Vacuum Count,Vending,Missing SECTION WASH STORE ATTRIBUTES P3 GS,SECTION METADATA P0,Updater,Creator,Created Timestamp,ChangeTimestamp,Missing SECTION METADATA P0 GS,LINK2.0 ROW ID,LNK2.0 - Groomed Status,LINK2.0 BadName TMP,LINK2.0 - WasMessedUp,LINK2.0 - Uncategorized,LINK2.0 - Sprint plan,LINK2.0 - Sprint actual,LNK2.0 Sprint Complete,Team Validate,SECTION LINK2.0 P3,SECTION TO BE REMOVED,TO BE REMOVED ROW ID,Opportunity Tags GS XLKP,Location Tags,Overlapping Oppo
A7O3F7D3P0T5O1E5,,Fast Lube of Lyman Inc - Lyman,LYDO1BXmpR4IUxsQqyZUU0,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W8X9E6W9C0K2U4D6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,G9G0E1N3Q8W7M6Q9,Ungroomed,,,Y,,,,,,,O8R9W2I8A3R8Q9S4,missing,,
P0N0H4T8H5I0L2G7,,Fast Lube of Watertown - Watertown,nkHW-BVuoS44mGYme6KC46,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,F6J0Q0R1G5Z4N1L3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,C2G8O7K1R9T0Q4Y0,Ungroomed,,,Y,,,,,,,C6U4S9X0I9S4T7L5,missing,,
D6O9B5X5P2H3T3O5,,Fast Track Car Washes - Lexington,g7ubB1N4wr4DibeD0f2PV7,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M4D5D2F0K7B3G8R0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,M7M4W3P7I4N7R0Q9,Ungroomed,,,Y,,,,,,,R7I4P1J2O7U4F3L7,missing,,
G2X8Y9V3X8J3Y9W9,,Fast Way Oil Change - Forest City,WYVzwzBGxx4WMcIMEcOEaa,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q1L8N7O4H1Y0V8M7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,V8I4X4D6R6B4Y1P9,Ungroomed,,,Y,,,,,,,H6B5U5V7U1V4K1F5,missing,,
W9B0F1M9X2R8Y6W9,,Fergus Fast Lane - Fergus Falls,YfYWI3DaBt40Ag-32FO_lf,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T6A4P8Y3Y2G0W3Z9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,Y8B0G5A3O3F0K2R5,Ungroomed,,,Y,,,,,,,H5M7J9B2S5D4S7L0,missing,,
K9H7Q5D1I9T0J2S4,,FinishLine Auto Care - Decherd,-V_FS8ica-4WMlZBfAvTve,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X4M5I4U9H0B2G1S2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,T8V5X1U9D1G6Y8X9,Ungroomed,,,Y,,,,,,,O1G7Z8Q4S2L8I3X4,missing,,
X3D6Y3X6D0X4D3I0,,Fly In Lube & Wash - Billings,z1wfGdpn3-4wYD4A8pyhU1,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,A7O5J4O2S9U8U5Q2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,J5K1S3Q4L8Q0G4P5,Ungroomed,,,Y,,,,,,,I5V3T8T0U4W1K1M5,missing,,
A3O3L8K7H4U6J5M2,,Flynn’s Quick Lube - Harrison,5URL3qgJ1v4Iyw-kW1Ry05,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,A2E9T3M4B8I2D4T1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,U3U3V2C1Z5Q3E4T8,Ungroomed,,,Y,,,,,,,H4D3L9C7F3E5W6S0,missing,,
V6R4E6H1R5Q2U0X0,,Foam and Wash Car Wash - Fishkill,kBn61WtGgo4siDLx9G3Bua,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,N1B7R6J4P9U9W5P4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,W7F9D0P4B9G2J5C8,Ungroomed,,,Y,,,,,,,G7X3Y6J6D9H0F0P5,missing,,
I6Q1W2D1X9J1V6Q0,,Frank's Car Wash - Greenwood,Lc_XuurGp14q6Ww9ETR827,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,F7M1S5M6P1C9I4L4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,V7R0I1P0R9B1N0B7,Ungroomed,,,Y,,,,,,,J8P4W6C8O5K6W6S4,missing,,
H6A8T3R3K4H8A3Q1,,Franklin Lube & Repair - Franklin,EnM6LcbffT4V698esLisA0,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,I9C7H6J7G3R7F5O8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,A4F1O6N2L1E2B1K7,Ungroomed,,,Y,,,,,,,C2B2F8K5Z9B2D2Q6,missing,,
C5P9P3B8C4G3Z5K6,,Friction Stoppers LLC - Interlochen,WfrwsGZqP14nExyyJqANE1,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,E9L6A6W7Y0M7E6G0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,F3O5N2E0Y7W6D9J6,Ungroomed,,,Y,,,,,,,O9X9V4V3H7A8U0U7,missing,,
E7G7Z3I6D1G2X8S5,,Gaffey's Fast Lube - Herkimer,WE-cDCecbT4SMYIRdQh2m5,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,D9U6C1R8A9N7P8G2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,W8U8M4T7T4U0G8W0,Ungroomed,,,Y,,,,,,,J5W7K9V1W0V5W1V8,missing,,
I0A8B0K8V7P8U4M4,,Genuine Car Care Center - Kernersville,GFZFDG0U534WyGF52miI94,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,E7Q7I9L3O0V2W7L8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,M6X8G1X2N5X6M4G8,Ungroomed,,,Y,,,,,,,I8V2S9R8Z3Z2A3X2,missing,,
D5W9U2K2K1X6C1B3,,Gilmore Avenue Car Wash & Lube - Winona,7Vp6VI34E146eqIN_REYee,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,K7D9X3A7R0N6U7C6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,R4J2D1W7S2C3U6B8,Ungroomed,,,Y,,,,,,,X6Z1F4W0Q4D8A3N8,missing,,
P6F4W1K5S4U5M7J9,,GM Express Lube - Fergus Falls,zRT3UqnOpQ49q-8J4-auv8,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R0B9U9R3F1R6O0B9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,D9A7Q5N2B9H9T5O9,Ungroomed,,,Y,,,,,,,F7J3C9O9S0L3G0T4,missing,,
F7L8E1U7N9J7H4C7,,Gookins Quick Lube - Louisville,kjDnY1eBCA4Dm9Y2AWP4D2,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,N6E6B6H8B0C5R9C5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,L7O9E7Y4Y3U8G7U9,Ungroomed,,,Y,,,,,,,D1N5J3N4C8X9U4I4,missing,,
T8E5A9G7P3Z3M4S0,,Grand Central Car Wash & Lube - Vienna,Fa6fIXZ4oo4nusgRXVoUU3,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q4V9D1G8Z8L9D2T3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,N7Z7C8Q4V7Q7L0A1,Ungroomed,,,Y,,,,,,,Y1G2K8B5I6F7E4I2,missing,,
M1N0O9D3L0N5P4C0,,Grease'n Go - Gering,GE-mpB6w6N4Oym_xvnjt1f,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,D1Y3N2H1L9H8B0Z8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,G3F5R4U0V1N8I1Q7,Ungroomed,,,Y,,,,,,,D0Q8H2V3V6I0B3I1,missing,,
L4H9M8J4L9S7L2B7,,Greasy Axle & Lube - Charlotte,y2pJYco_G14GU73UXRoMKd,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y7O9X1R3B5D9C5S6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,D6J0K0Z0T5L2Z3D6,Ungroomed,,,Y,,,,,,,H1L7O1B9W0L0D9A6,missing,,
T1H2E3M4U6Z6Y0F9,,Gulf Express Lube & Auto Service - Pleasant Hills,WZ69DYlWjK41aozI6UHrvf,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,G8T9O9I1H7B0P9O2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,I2V9A5V1J6W5R1F6,Ungroomed,,,Y,,,,,,,C0J2O4B1G1N4J0N6,missing,,
R2L9N9D4N9U2U1M4,,Hampton Oil Changer - Southampton,_7YQ_CiYOm446eVrIgJZU7,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,S1I0I2B7Q8O2M2E5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,I1U5G6N6V8T1W9K2,Ungroomed,,,Y,,,,,,,B2V0P5D6F4W0A8M1,missing,,
G7A1N1T8Q3K5Z8I8,,Hand Wash 1 - Nitro,CiIQ3woD_M4ba2SXwzNqZc,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,N5M8O0V7W9N1I8H5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,X8U7J9P1C0A5E1G2,Ungroomed,,,Y,,,,,,,V0J5B1J0B6L7V4P4,missing,,
C8O4V8M5G5P5Y7Y3,,Hardwick's Lube-It Brake & Exhaust - Conway,zqVQq8EPkX4tY1GNMzNRzf,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M8K2L0B5K6I0V6Z8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,G4T6S5N2F5H1R8Q8,Ungroomed,,,Y,,,,,,,D4Y6R9X9J7R4S2Y2,missing,,
I2O0H0F3Z2Z8R5Z1,,Harold's Quick Lube - Laurel,w2Z3_yXBX64euaKn9T3kNa,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,U3L7X6Y4A5W0F5V4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,X1K4B1C5B6Y0I3S1,Ungroomed,,,Y,,,,,,,B8R3J2T1R8R0M3S2,missing,,
T4K6W9E3L4T8A2C6,,Hermitage Auto Wash - Hermitage,7qeo85Xr_I492epnCWuGta,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R3C5O4Z9Q9J8L8Q4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,X8I6K8C0U3G7Q3A6,Ungroomed,,,Y,,,,,,,U6D7C2G6K5M9U0J4,missing,,
C4W5F2G7B1B8X2A5,,Hi-Tek Car Wash & Lube Inc. - Queens,PLOHeyCNgA4j2KnscRp99e,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,J7P2W5V0B8T3Q7D5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,S5K4K0A5S4R8U0E7,Ungroomed,,,Y,,,,,,,H6V0J8O5C1E3D3W3,missing,,
X9U6S7V1Y1R7X5R9,,Hillside Car Wash and Lube - Hillside,N9sIE2Q-S84AY0tj-WrNx1,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,U7M8I0X3R3E6X6O9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,L5F5Y3U4I5J2O1A6,Ungroomed,,,Y,,,,,,,N1E2H1W1I0J3P3P0,missing,,
W8E2P5U5D3V3E9J6,,Hogan's Jif-E Lube - Ardmore,pRx_Mr_taG4tI_gI0E4N-d,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,F3D1X4S8J6P2V0I6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,A9P5E0B3I8B7D4G5,Ungroomed,,,Y,,,,,,,R9L2L6F3Q6N8M3P9,missing,,
C4S8A7E5H4T2T5D7,,"Hogwash Car Wash, Detailing, Oil Change & Lube Center - Parsippany-Troy Hills",v-7Cs8HItB4waP2iRaTJN4,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R4A4U0F4I2G6J2Q1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,O2O3U3D1W3Q4T7Z7,Ungroomed,,,Y,,,,,,,V2F2I9X6T3F3C3O0,missing,,
V9N6P4R1F4O0V1Y9,,Holman's Fast Lube - McAlester,sUa0XrCus64U6ZRweYcRd9,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q5Q0I5V8Z6W1E6C9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,M2H5O8Z7Q9T5L5K9,Ungroomed,,,Y,,,,,,,G4Z0V9O3X6I4C9H6,missing,,
U1O5O9G7Z4I0G0U5,,Hometown Express Lube & Car Care Center - Springfield,fvz90nu1SH4_ArIiffpOZa,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T1K1D3F1T6D4T0H1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,N7B7P6V5Q6W0R5F9,Ungroomed,,,Y,,,,,,,G9E9K8V0H7Y5H9X4,missing,,
V0S9Z3D0C1T2L9D0,,Hood's Pit Stop - Clarksdale,E0W_drmlDa40AHWiAUiVjd,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R5E3Q2H8Y2E7E8Y0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,V3K1N0M4A9A3C6Z9,Ungroomed,,,Y,,,,,,,Q0L4S9P9U6N2S0N9,missing,,
G9D9O2A2N5K7A1D1,,Hoods Up Quick Lube - Belle Vernon,9DboZCWhsV47m6iOn0jpB4,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,B4H7L9E2O3X3K9N4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,H2T9X6N1F9O7A5H6,Ungroomed,,,Y,,,,,,,I1G4T5J9E1I5E6Q3,missing,,
B4V9E6R0P0M0N1X5,,Hoods up Quick Lube 2 - Monongahela,ryBEG_otii4Iy_NazSxXh1,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,S8G0Q8E9D7N3S8E6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,V0D5U9W6B9A5Z1W5,Ungroomed,,,Y,,,,,,,Z1U4S2D0Z7Y5V3E6,missing,,
M7V1D1Y8X0R3E1W6,,Hoods Up Quick Lube 3 - Greensburg,8GQX-ve1Zs4kMV9WVfGEma,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,A6H7G8A9M0S9N8D8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,S7U1L2N7P8T1E7V8,Ungroomed,,,Y,,,,,,,Y7X8G3A0M6E7J9U0,missing,,
V0L5Q6S1A5A4D5C4,,Hope Mills Xpress Lube & Wash - Hope Mills,oiJoopFzfg4QIWANlHyXv5,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,F6I9M1Y6R2M8F0T1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,O9I9E8J5B5X3T1P3,Ungroomed,,,Y,,,,,,,V3H4E9C0B8O7J7X9,missing,,
D2N7R4B1G8W5H7P9,,"Hullett's Tire, Lube & Towing - Morrison",Z15zIuBY-94uyfmJcLkeg8,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X8D0C7C7Q2G5C4Y7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,T9E3Q2Z7P6C5J7V2,Ungroomed,,,Y,,,,,,,M7U7K1H2U1U8X8Z1,missing,,
Y9I9M4P1K6N0I3P6,,Hunter's OC & R - Newland,OnpDDtIOch42E9yHial4C8,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,I8L9X9V6B9D6G3F6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,U6F0T5Z0G2V4X5P7,Ungroomed,,,Y,,,,,,,K4P9O2P8K1H3E1I2,missing,,
E0P9W1X9X9X7W9H6,,J C's Autowash & Quick Lube - North Platte,t-lVKsgLvD4fUNDSozvoE2,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C2W4G0F7T3G6A8R2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,E9D3I6I4T9U3B8I4,Ungroomed,,,Y,,,,,,,S7F3F7X7O8F3Q8U3,missing,,
M9D9J7T1Q0S2W5T8,,J’s Oil Change Services LLC - Parma,LKnMTdnClP4C2BmOFDX4O0,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,J6F8B3M9I7N7C6T5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,I4B5H6U0T6Z2V7E1,Ungroomed,,,Y,,,,,,,R7C6R2J5J6E2M8N6,missing,,
X2N1D9O6M2Y0V4F4,,Jackson Automotive & Quick Lube - Jackson,T0FhjyHWB049IZfx8p9BF0,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M4M6Y7W6N8B9Z9T3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,H7V4G4Q7V5H6R6N4,Ungroomed,,,Y,,,,,,,M3T9S7M1Y0B5Y7O4,missing,,
Z0S1S4U5S6X7U2L2,,Jamie's Express - Fairborn,Ceq5WtmoIH4JQ7_yfFJTE6,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,P6B1V1F6E9S6D0P8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,F1X5K4S5P2A2J9X9,Ungroomed,,,Y,,,,,,,D5E2L1K1P7O3H0P1,missing,,
Q5B4K8L7T6D4Q2S3,,Jensen Express Lube - Poteau,w-uDAGzXtU4ZIsuY2wuUJf,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,V7F2Z7I1C7I9H1X2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,W8I8Y4K1J4M4U5D8,Ungroomed,,,Y,,,,,,,I8E8E5X2D5S6U1Q9,missing,,
L2R0R3T4X7A3F5N6,,Jensen Express Lube - Poteau,QrA8i7mE1s4iuk5f6VHtl3,,Uncategorized Locations,d_wAyp0T1M4vqEt2MOSmq9,0,,04 Other,,Messed / Uncat,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M0N2Y8T1Q5K0V1K4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:21,9/12/2024 20:55:21,1,M1N1S2D7K7G5E9F1,Ungroomed,,,Y,,,,,,,S9A8W2X9I6P5O1O9,missing,,
