SECTION LOCATION P1,LocationID,Location - City Name,Lube Name,State Abb,County ST,City,Street Number,"City, State",ZCTA Code,LAT SJ,LONG SJ,Missing SECTION LOCATION P1 GS,SECTION GEOGRAPHY P1,CBSA Name,State Code,SMP GS LKUP,US Region,US Division,Airport Southwest,Airport Distance,Airport Bin,HIDE Airport Southwest GS LKUP,# Miles to Closest OC Loc SJ,Missing SECTION GEOGRAPHY P1 GS,SECTION BUSINESS LINES P1,LOBs,Breeze Brand,Brand Sub Format,Missing SECTION BUSINESS LINES P1 GS,SECTION OPPORTUNITY P1,Opportunity Name,OpportunityID,Missing SECTION OPPORTUNITY P1 GS,SECTION PRICING DATA P1,Location Multiple GS,EBITDA from 4Wall GS LKUP,Bus. PP (MM),BPP KPI Type,Real Prop. PP (MM),REPP KPI Type,Deal Closed Yr,LOI Fully Executed GS,Closing Date,Days to Close,Missing SECTION PRICING DATA P1 GS,SECTION GATING PERFORMANCE P2,Traffic,TA,Days Open Annual,LOF CC Annual,LOF CPD,LOF CPD KPI Type,Sales,Sales KPI Type,4-Wall,4-Wall KPI Type,Missing SECTION GATING PERFORMANCE P2 GS,SECTION RUNWAY P1,2024 Opportunity,Probability,GS Weight EBITDA,Passed: Active Status,Missing SECTION RUNWAY P1 GS,SECTION METADATA P0,Updater,Creator,Created Timestamp,ChangeTimestamp,Missing SECTION METADATA P0 GS,SECTION TIDYING,Cleaner,Cleaning Pipeline,Cleaning Sprint Week,Cleaning Timetamp,Sitewise Batch
,lymVaXZN964Cm_EQEHb0H5,Green Rider Oil Change - Sacramento,Green Rider Oil Change,CA,Sacramento CA,Sacramento,5736 Stockton Blvd,"Sacramento city, CA",95824,38.5223551,-121.441804,-1,,"Sacramento-Roseville-Folsom, CA",06,10,West,Pacific,V9M3F8L4S0Z1V2B8,14,Territory,Sacramento International Airport,,1,,,,,3,,Green Rider OC - Sacramento,33Qx39iWmh4WQ9lr4VeLS7,0,,0.0,0.09,,,,,,,,,8,,,,,,,,,,$0.100,OC Guesstimate,8,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 19:54:09,9/19/2024 19:54:09,1,,,,,,Sitewise_Batch_03
,IZm5DYS3pW4NEnNUl8wG5e,Jon's EZ Lube - Denton,Jon's EZ Lube,TX,Denton TX,Denton,102 Massey St,"Denton city, TX",76205,33.1882091,-97.1395317,-1,,"Dallas-Fort Worth-Arlington, TX",48,10,South,West South Central,E2W5C7U3P4K9E9U3,29,Territory,Dallas Love Field,,1,,,,,3,,Jon's EZ Lube - Denton,E_uqAdSvor4V6mfZXOgsU1,0,,6.0,0.09,0.600,OC Guesstimate,0.600,OC Guesstimate,,,,,4,,,$125.00,308,"6,160",20,OC Guesstimate,$0.800,OC Guesstimate,$0.100,OC Guesstimate,1,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 19:54:09,9/19/2024 19:54:09,1,,,,,,Sitewise_Batch_03
,CQvI7aL7O54BmDRWb8c-g9,Ken's Fast Lube LLC - Mexico,Ken's Fast Lube LLC,MO,Audrain MO,Mexico,815 E Liberty St,"Mexico city, MO",65265,39.1705555,-91.8750581,-1,,"Mexico, MO",29,10,Midwest,West North Central,T9E6C8A8X9K4O4O5,86,Territory,St. Louis Lambert International Airport,,1,,,,,3,,Ken's Fast Lube LLC - Mexico,PfTA_M9F7F4II8Tkd-RdI2,0,,6.0,0.09,0.600,OC Guesstimate,0.600,OC Guesstimate,,,,,4,,,$85.00,308,"6,160",20,OC Guesstimate,$0.550,OC Guesstimate,$0.100,OC Guesstimate,1,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 19:54:09,9/19/2024 19:54:09,1,,,,,,Sitewise_Batch_03
,wmFOACUd3H4r2yyUIs5cIb,Mobil 1 Lube Express - Rohnert Park,Mobil 1 Lube Express,CA,Sonoma CA,Rohnert Park,1481 Southwest Blvd,"Rohnert Park city, CA",94928,38.3392658,-122.6858261,-1,,"Santa Rosa-Petaluma, CA",06,10,West,Pacific,G7E1D1R3U9I5A7W7,50,Territory,Oakland International Airport,,1,,,,,3,,Mobil 1 LE - Sonoma,CkAKdyyNQB4oenwKjCUzX9,0,,6.0,0.09,0.600,OC Guesstimate,0.600,OC Guesstimate,,,,,4,,,$85.00,308,"6,160",20,OC Guesstimate,$0.550,OC Guesstimate,$0.100,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/19/2024 19:54:09,9/19/2024 19:54:09,1,,,,,,Sitewise_Batch_03
,YeW-lc4sEd4nq0HlsHbr52,Pennzoil 10 Minute Oil Change - Oak Creek,Pennzoil 10 Minute Oil Change,WI,Milwaukee WI,Oak Creek,9043 S Howell Ave,"Oak Creek city, WI",53154,42.8797127,-87.9131198,-1,,"Milwaukee-Waukesha, WI",55,10,Midwest,East North Central,G4P6H9D9L9V2L2X1,5,Territory,Milwaukee Mitchell International Airport,,1,,,,OC,2,,Pennzoil Plus - Oak Creek,CsfABtJj_h4iuwoPHMxuD8,0,,0.0,0.09,,,,,,,,,8,,,,,,30,Stat. Summary Report,,,$0.100,OC Guesstimate,6,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 19:54:09,9/19/2024 19:54:09,1,,,,,,Sitewise_Batch_03
,empyBwZbOP4pUMJm1_5jU6,Pit Stop Xpress - Hurst,Pit Stop Xpress,TX,Tarrant TX,Hurst,900 Grapevine Hwy,"Hurst city, TX",76054,32.8526469,-97.1892204,-1,,"Dallas-Fort Worth-Arlington, TX",48,10,South,West South Central,E2W5C7U3P4K9E9U3,20,Territory,Dallas Love Field,,1,,,,OC,2,,Pit Stop Xpress - Hurst,VAKbi-BQNQ4UAE0YErTqbb,0,,0.0,0.09,,,,,,,,,8,,,,,,,Not applicable,,,$0.100,OC Guesstimate,7,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 19:54:09,9/19/2024 19:54:09,1,,,,,,Sitewise_Batch_03
,z0ogUCfvNO4NanFvIiVdW7,Quench & Drench & Castrol Premium LE - Medford,Quench & Drench + CPLE,OR,Jackson OR,Medford,1024 S Riverside Ave,"Medford city, OR",97501,42.3164832,-122.8638317,-1,,"Medford, OR",41,10,West,Pacific,Q0D7O5R2A8G8W7V3,126,Territory,Eugene Airport,,1,,"LOF , ECW",OC+W,OC & WS,0,,Castrol Premium LE (Quench & Drench) - Medford,5AbtAI3FQY4xAQFZ1kyDXa,0,,0.0,0.09,,,,,,,,,8,,,,,,,Need to get,,,$0.100,OC Guesstimate,7,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 19:54:09,9/19/2024 19:54:09,1,,,,,,Sitewise_Batch_03
,Ip-53qScBT46i6Get7iPD9,Quick Lube & Quick Wash - Rantoul,Oil Changers 943 (6943),IL,Champaign IL,Rantoul,424 E Champaign,"Rantoul, IL",61866,#N/A,#N/A,-1,,"Champaign-Urbana, IL",17,10,Midwest,East North Central,Y4O2F6G0R5I6C4Z9,104,Territory,Chicago Midway International Airport,,1,,LOF,OC+W,OC + IBA/SS,0,,Oil Changers 940-7947 (QuickLube & QuickWash - Danville),GXtxUNkPx94ruiBnqVJQ-e,0,,25.6,0.0225,0.640,Actual Avg,0.000,Not applicable,12/31/23,8/18/2023,11/3/2023,77,0,,,$0.00,308,0,0,Not applicable,$0.183,QoE,$0.025,QoE,1,,,,,,4,,,james.scerbo@oilchangers.com,1/29/2025 10:49:47,9/5/2024 18:38:19,1,,,,,,Sitewise_Batch_03
,Iq9lp8iPfy43Ug2TjMyMvd,Take 5 (Mr D's 10 Minute Oil Change - Mineola),Take 5 (Mr D's 10 Minute Oil Change - Mineola),TX,Wood TX,Mineola,1211 N Pacific St,"Mineola city, TX",75773,#N/A,#N/A,-1,,[not in a CBSA],48,10,South,West South Central,E2W5C7U3P4K9E9U3,80,Territory,Dallas Love Field,,1,,,,,3,,Take 5 (Mr D's 10 Minute Oil Change - Canton),bm2IRjycFF4pQXeSiSe2W4,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 21:31:40,9/19/2024 21:31:40,1,,,,,,Sitewise_Batch_03
,1V-3aJc0Sx4UIOFx2ygeZa,10 Minute Oil Change - Fort Worth,10 Minute Oil Change,TX,Denton TX,Fort Worth,8307 Camp Bowie W Blvd,"Fort Worth city, TX",76116,32.7235282,-97.4603642,-1,,"Dallas-Fort Worth-Arlington, TX",48,10,South,West South Central,E2W5C7U3P4K9E9U3,36,Territory,Dallas Love Field,,1,,"LOF , INS - State , Repair",OC+R,OC & R,0,,Redi Lube - Ft Worth,CkA-qyUT6L4FUXrx_cazN4,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/19/2024 21:33:21,9/19/2024 21:33:21,1,,,,,,Sitewise_Batch_03
,Zu5E_h6k6P4Ou70UXccnZa,Birmingham Oil Change Center - Birmingham,Birmingham Oil Change Center,MI,Oakland MI,Birmingham,880 W 14 Mile Rd,"Birmingham city, MI",48009,42.5316209,-83.223636,-1,,"Detroit-Warren-Dearborn, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,23,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,Birmingham Oil Change Center - Birmingham,qRXNBJx-Pk47yVGtW3Xzh9,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 20:28:06,9/20/2024 20:28:06,1,,,,,,Sitewise_Batch_03
,YwSKIqv0jh47YhW4HRzYQ0,Birmingham Quick Lube - Birmingham,Birmingham Quick Lube,MI,Oakland MI,Birmingham,33300 Woodward Ave,"Birmingham city, MI",48009,42.5342486,-83.2013448,-1,,"Detroit-Warren-Dearborn, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,24,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,Birmingham Quick Lube - Birmingham,SSPVPp4czj4je3LozwIU27,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 20:29:16,9/20/2024 20:29:16,1,,,,,,Sitewise_Batch_03
,avEWdtEnfv4GypeD7Hc3V9,City Lube - Detroit,City Lube,MI,Monroe MI,Detroit,20401 M-102,"Detroit Beach CDP, MI",48219,42.4433811,-83.24453,-1,,"Monroe, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,17,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,City Lube - Detroit,mvFBQGERHw4W2Jx4Z8CI56,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 20:30:54,9/20/2024 20:30:54,1,,,,,,Sitewise_Batch_03
,ZoDN5fzYDM4O2pwNG1eoha,City Oil Change - Detroit,City Oil Change,MI,Monroe MI,Detroit,18200 Livernois,"Detroit Beach CDP, MI",48221,42.424714,-83.1407317,-1,,"Monroe, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,18,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,City Oil Change - Detroit,tzgV8Gzbl741AfhLQJVvm6,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 20:35:00,9/20/2024 20:35:00,1,,,,,,Sitewise_Batch_03
,pqc1HLBNys4rucxqaSytFa,Fast Lane Oil Change & Tire Svc. - Macomb,Fast Lane Oil Change & Tire Svc.,MI,Macomb MI,Macomb,22961 Hall Rd,"Macomb plc, MI",48042,42.6304742,-82.8767419,-1,,"Detroit-Warren-Dearborn, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,38,Territory,Detroit Metropolitan Wayne County Airport,,1,,,,,3,,Fast Lane Oil Change & Tire - Macomb,MY-Dh4tCyv4sQDiDxNtlN3,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 20:39:46,9/20/2024 20:39:46,1,,,,,,Sitewise_Batch_03
,9euQ4zMagH4de45a7zB7S4,Fast Track Quick Lube - Clinton Twp,Fast Track Quick Lube,MI,Lenawee MI,Clinton Twp,15775 15 Mile Rd,"Clinton village, MI",48035,42.5537317,-82.9628972,-1,,"Adrian, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,31,Territory,Detroit Metropolitan Wayne County Airport,,1,,"LOF , ECW",OC+W,OC & WS,0,,Kelly CW & Fast Track QL - Clinton Township,K8PIIQU2Yz4GAolidT7B39,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 20:43:37,9/20/2024 20:43:37,1,,,,,,Sitewise_Batch_03
,94HfaGzWTG4TERIvjH1tta,50'S Pennzoil - Southgate,50'S Pennzoil,MI,Wayne MI,Southgate,16300 Northline Rd,"Southgate city, MI",48195,42.2137612,-83.2199406,-1,,"Detroit-Warren-Dearborn, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,7,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,The 50's Cruise Thru Pennzoil - Southgate,yOoqM22kgW4M67PePgavtb,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 21:02:43,9/20/2024 21:02:43,1,,,,,,Sitewise_Batch_03
,Zmm6PNYcwI4FE4ejUoJeW3,50's Quick Lube - Lincoln Park,50's Quick Lube,MI,Wayne MI,Lincoln Park,2084 Dix Hwy,"Lincoln Park city, MI",48146,42.2541567,-83.1941928,-1,,"Detroit-Warren-Dearborn, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,9,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,50's Quick Lube - Lincoln Park,ayrS75nsmL4YQLxJs3w5Z3,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 21:06:53,9/20/2024 21:06:53,1,,,,,,Sitewise_Batch_03
,xm9ndmXsIw4leVn3orhjZ3,Fifties Lube & Oil Change - Canton,Fifties Lube & Oil Change,MI,Wayne MI,Canton,5794 N Canton Center Rd,"Canton plc, MI",48187,42.3235225,-83.4873443,-1,,"Detroit-Warren-Dearborn, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,10,Territory,Detroit Metropolitan Wayne County Airport,,1,,"LOF , ECW",OC+W,OC & WS,0,,Fifties Lube & Oil - Canton,noJxqM2PKg4TyFMxm667R7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 21:39:03,9/20/2024 21:39:03,1,,,,,,Sitewise_Batch_03
,UxImaD-qjF4GMCAc-EgEqf,Choice Quick Lube - Ann Arbor,Choice Quick Lube,MI,Washtenaw MI,Ann Arbor,4000 Washtenaw Ave,"Ann Arbor city, MI",48108,42.2535001,-83.6802904,-1,,"Ann Arbor, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,17,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,Choice Quick Lube - Ann Arbor,9koyQN_9Jn4UaMVdBgc2e5,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 21:46:14,9/20/2024 21:46:14,1,,,,,,Sitewise_Batch_03
,MzbgHOc1fE4u2Vrk7DgnUa,Choice Quick Lube - Ann Arbor,Choice Quick Lube,MI,Washtenaw MI,Ann Arbor,3985 S State Rd,"Ann Arbor city, MI",48108,42.2297602,-83.7385325,-1,,"Ann Arbor, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,20,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,Choice Quick Lube - Ann Arbor,9koyQN_9Jn4UaMVdBgc2e5,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 21:47:02,9/20/2024 21:47:02,1,,,,,,Sitewise_Batch_03
,SOtmB6DVG-4IA1iCthOuVd,City Quick Lube - Warren,City Quick Lube,MI,Macomb MI,Warren,8332 Twelve Mile Rd,"Warren city, MI",48093,42.5064262,-83.0233651,-1,,"Detroit-Warren-Dearborn, MI",26,10,Midwest,East North Central,W0R5X8B5X8R2J4Z2,26,Territory,Detroit Metropolitan Wayne County Airport,,1,,LOF,OC,OC,0,,City Quick Lube - Warren,2oGNGACbkL4OUU2CsiikJe,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/20/2024 21:50:54,9/20/2024 21:50:54,1,,,,,,Sitewise_Batch_03
,pRRT_mfkgl4FADfDVcumh7,Slick Lube Express - Clinton,Slick Lube Express,AR,Van Buren AR,Clinton,2118 Hwy 65 S,"Clinton city, AR",72031,35.5646444,-92.4520353,-1,,[not in a CBSA],05,8,South,West South Central,I2O9I4H2A0J0K6K9,59,Territory,Little Rock Bill and Hillary Clinton National Airport,,1,,LOF,OC,OC,0,,Slick Lube Express - Harrison,sWAkbBio3l4m2rUkZm_-i8,0,,4.0,0.135,0.600,Guesstimate,,,,,,,6,,,$85.00,308,"6,160",20,OC Guesstimate,$0.520,OC Guesstimate,$0.150,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 16:09:38,9/25/2024 16:09:38,1,,,,,,Sitewise_Batch_03
,8lSXvzEIQj4le9J2Uk3NRa,Slick Lube Express - Harrison,Slick Lube Express,AR,Boone AR,Harrison,819 Hwy 62-65 N,"Harrison city, AR",72601,36.2532111,-93.1206281,-1,,"Harrison, AR",05,8,South,West South Central,I2O9I4H2A0J0K6K9,117,Territory,Little Rock Bill and Hillary Clinton National Airport,,1,,LOF,OC,OC,0,,Slick Lube Express - Harrison,sWAkbBio3l4m2rUkZm_-i8,0,,4.0,0.135,0.600,Guesstimate,,,,,,,6,,,$85.00,308,"6,160",20,OC Guesstimate,$0.520,OC Guesstimate,$0.150,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 16:09:38,9/25/2024 16:09:38,1,,,,,,Sitewise_Batch_03
,H0OOzBUZ-64geeMk2AfDg4,Slick Lube Express - Mountain Home,Slick Lube Express,AR,Garland AR,Mountain Home,1350 Hwy 62 E,"Mountain Pine city, AR",72653,36.3514139,-92.3622178,-1,,"Hot Springs, AR",05,8,South,West South Central,I2O9I4H2A0J0K6K9,112,Territory,Little Rock Bill and Hillary Clinton National Airport,,1,,LOF,OC,OC,0,,Slick Lube Express - Harrison,sWAkbBio3l4m2rUkZm_-i8,0,,4.0,0.135,0.600,Guesstimate,,,,,,,6,,,$85.00,308,"6,160",20,OC Guesstimate,$0.520,OC Guesstimate,$0.150,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 16:09:38,9/25/2024 16:09:38,1,,,,,,Sitewise_Batch_03
,K3VX2m8sEZ4qYwR1UUV0bc,Quick Lube & Quick Wash - Watseka,Oil Changers 944 (6944),IL,Iroquois IL,Watseka,432 E Walnut St,"Watseka, IL",60970,#N/A,#N/A,-1,,[not in a CBSA],17,10,Midwest,East North Central,Y4O2F6G0R5I6C4Z9,70,Territory,Chicago Midway International Airport,,1,,LOF,OC+W,OC + IBA/SS,0,,Oil Changers 940-7947 (QuickLube & QuickWash - Danville),GXtxUNkPx94ruiBnqVJQ-e,0,,-16.4,-0.0351,0.640,Actual Avg,0.000,Not applicable,12/31/23,8/18/2023,11/3/2023,77,0,,,$0.00,308,0,0,Not applicable,$0.081,QoE,-$0.039,QoE,1,,,,,,4,,,james.scerbo@oilchangers.com,1/29/2025 10:49:51,9/5/2024 18:38:19,1,,,,,,Sitewise_Batch_03
,KDHnD6NB9L4VUmzGr6P8Je,"Quicklube -Danville, IL - Danville - 216 S Gilbert",Oil Changers 942,IL,Vermilion IL,Danville,216 S Gilbert St,"Danville city, IL",61832,#N/A,#N/A,-1,,"Danville, IL",17,10,Midwest,East North Central,R3W4P7B1I0L9L1U4,76,Territory,Indianapolis International Airport,,1,,LOF,OC,OC,0,,Oil Changers 940-7947 (QuickLube & QuickWash - Danville),GXtxUNkPx94ruiBnqVJQ-e,0,,8.1,0.0711,0.640,Actual Avg,0.000,Not applicable,12/31/23,8/18/2023,11/3/2023,77,0,,,$85.00,308,"8,316",27,Stat. Summary Report,$0.523,QoE,$0.079,QoE,1,,,,,,4,,,james.scerbo@oilchangers.com,1/29/2025 10:49:55,9/5/2024 18:38:19,1,,,,,,Sitewise_Batch_03
,fJ94sE5VJl4pqbs0UwXSRb,"Quicklube -Danville, IL - Danville - 2710 N Vermillion",Oil Changers 940,IL,Vermilion IL,Danville,2710 N Vermilion St,"Danville city, IL",61832,#N/A,#N/A,-1,,"Danville, IL",17,10,Midwest,East North Central,R3W4P7B1I0L9L1U4,77,Territory,Indianapolis International Airport,,1,,LOF,OC,OC,0,,Oil Changers 940-7947 (QuickLube & QuickWash - Danville),GXtxUNkPx94ruiBnqVJQ-e,0,,-128.0,-0.0045,0.640,Actual Avg,0.000,Not applicable,12/31/23,8/18/2023,11/3/2023,77,0,,,$87.00,308,"7,084",23,Stat. Summary Report,$0.463,QoE,-$0.005,QoE,1,,,,,,4,,,james.scerbo@oilchangers.com,9/5/2024 18:38:19,9/5/2024 18:38:19,1,,,,,,Sitewise_Batch_03
,er5KW9yIZH4DuaAkyiyFv3,Qwik Lube 'n Oil - St Joseph,Oil Changers 983,MO,Buchanan MO,St Joseph,3717 Sherman Ave,"St Joseph plc, MO",64506,39.7811991,-94.8016518,-1,,"St. Joseph, MO-KS",29,10,Midwest,West North Central,B5G8Y4Y7F1Q7Z9K4,34,Territory,Kansas City International Airport,,1,,LOF,OC,OC,0,,Oil Changers 983 (Qwik Lube 'n Oil - St Joseph),noQeJ1I-kJ4r2gykWAAkJf,0,,5.9,0.0396,0.260,Actual,0.840,Actual,12/31/25,12/10/2024,2/13/2025,65,0,,,$64.09,308,"9,705",30,Stat. Summary Report,$0.657,PoC,$0.044,PoC,1,,,0%,,,3,,,james.scerbo@oilchangers.com,11/7/2024 1:04:08,11/7/2024 1:04:08,1,,,,,,Sitewise_Batch_03
,6NllyqQT6B4P2R1S_qfLj8,Walton's 9 Minute Oil Change - Liberty,Walton's 9 Minute Oil Change,MO,Clay MO,Liberty,406 Cherokee Dr,"Liberty city, MO",64068,39.2400858,-94.4363875,-1,,"Kansas City, MO-KS",29,10,Midwest,West North Central,B5G8Y4Y7F1Q7Z9K4,15,Territory,Kansas City International Airport,,1,,LOF,OC,OC,0,,Walton's 9 Minute OC - Liberty,xLbZNbaMg4406IoSOH4mW4,0,,4.0,0.225,1.000,OC Guesstimate,0.800,OC Guesstimate,,,,,4,,,$80.00,308,"12,320",40,OC Guesstimate,$0.980,OC Guesstimate,$0.250,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 16:10:36,9/25/2024 16:10:36,1,,,,,,Sitewise_Batch_03
,Q07OtHbptj4uY_7rxster6,Lube Cube - Independence,Lube Cube,MO,Jackson MO,Independence,346 S Noland Rd,"Independence city, MO",64050,39.089068,-94.4138218,-1,,"Kansas City, MO-KS",29,10,Midwest,West North Central,B5G8Y4Y7F1Q7Z9K4,22,Territory,Kansas City International Airport,,1,,LOF,OC,OC,0,,Lube Cube - Independence,oa2AVOUR7O4C2TthaKlcc4,0,,2.0,0.135,0.300,OC Guesstimate,0.900,OC Guesstimate,,,,,4,,,$95.00,308,"6,190",20,OC Guesstimate,$0.600,OC Guesstimate,$0.150,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 16:10:38,9/25/2024 16:10:38,1,,,,,,Sitewise_Batch_03
,JLSxvac5vU44UXhYHDdI41,1 Stop Auto Shop - Springfield,1 Stop Auto Shop of Springfield,IL,Sangamon IL,Springfield,2800 W Washington St,"Springfield city, IL",62702,39.8008909,-89.7055843,-1,,"Springfield, IL",17,10,Midwest,East North Central,T9E6C8A8X9K4O4O5,81,Territory,St. Louis Lambert International Airport,,1,,"LOF , Repair",OC+R,OC & R,0,,1 Stop Auto Shop - Springfield,YxcJ41SxI44BqIe2UVaW-1,0,,6.7,0.081,0.600,Guesstimate,0.600,Not applicable,,,,,4,,,$75.00,260,"4,000",15,OC Guesstimate,$0.300,OC Guesstimate,$0.090,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 17:58:10,9/25/2024 17:58:10,1,,,,,,Sitewise_Batch_03
,88q_40R_jD4CeOoueewlv4,Lube X-press Dyer - El Paso,Lube X-press Dyer,TX,El Paso TX,El Paso,9155 Dyer St Ste. D1,"El Paso city, TX",79924,31.8729629,-106.4266396,-1,,"El Paso, TX",48,10,South,West South Central,A6H2R0C8Y4R8X6B0,5,Territory,El Paso International Airport,,1,,"LOF , INS - State",OC,OC,0,,Lube Xpress - El Paso,w-3BcEG0gc48QAG1el4J53,0,,3.0,0.18,0.600,Guesstimate,,Not applicable,,,,,5,,,$85.00,357,"8,925",25,OC Guesstimate,$0.760,OC Guesstimate,$0.200,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 17:58:21,9/25/2024 17:58:21,1,,,,,,Sitewise_Batch_03
,3iRy9GJkPB4bERA645vqJ9,Lube X-press Eastlake - El Paso,Lube X-press Eastlake,TX,El Paso TX,El Paso,12000 Eastlake Blvd,"El Paso city, TX",79928,31.6865235,-106.2653387,-1,,"El Paso, TX",48,10,South,West South Central,A6H2R0C8Y4R8X6B0,11,Territory,El Paso International Airport,,1,,"LOF , INS - State",OC,OC,0,,Lube Xpress - El Paso,w-3BcEG0gc48QAG1el4J53,0,,3.0,0.18,0.600,Guesstimate,,Not applicable,,,,,5,,,$85.00,357,"8,925",25,OC Guesstimate,$0.760,OC Guesstimate,$0.200,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 17:58:21,9/25/2024 17:58:21,1,,,,,,Sitewise_Batch_03
,SDAA3MTZXF4IiiNIMcTU16,Lube X-press Lee Trevino - El Paso,Lube X-press Lee Trevino,TX,El Paso TX,El Paso,10910 Montana Ave,"El Paso city, TX",79936,31.7987115,-106.3219415,-1,,"El Paso, TX",48,10,South,West South Central,A6H2R0C8Y4R8X6B0,3,Territory,El Paso International Airport,,1,,"LOF , INS - State",OC,OC,0,,Lube Xpress - El Paso,w-3BcEG0gc48QAG1el4J53,0,,3.0,0.18,0.600,Guesstimate,,Not applicable,,,,,5,,,$85.00,357,"8,925",25,OC Guesstimate,$0.760,OC Guesstimate,$0.200,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 17:58:21,9/25/2024 17:58:21,1,,,,,,Sitewise_Batch_03
,3vNKpouUIZ4fAWNUn02hsd,Lube X-press Pebble Hills - El Paso,Lube X-press Pebble Hills,TX,El Paso TX,El Paso,12215 Pebble Hills Blvd,"El Paso city, TX",79938,31.7769758,-106.2663819,-1,,"El Paso, TX",48,10,South,West South Central,A6H2R0C8Y4R8X6B0,7,Territory,El Paso International Airport,,1,,"LOF , INS - State",OC,OC,0,,Lube Xpress - El Paso,w-3BcEG0gc48QAG1el4J53,0,,3.0,0.18,0.600,Guesstimate,,Not applicable,,,,,5,,,$85.00,357,"8,925",25,OC Guesstimate,$0.760,OC Guesstimate,$0.200,OC Guesstimate,1,,,0%,,,3,,,james.scerbo@oilchangers.com,9/25/2024 17:58:21,9/25/2024 17:58:21,1,,,,,,Sitewise_Batch_03
